FileName	NearPhrase	ReferenceObject	MapLink	GoogleNearLink
near+Costco_L_seattle_skc_roo_3467942253_D12_15_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%31%32%32ND+NE+at+%38%35TH+STREET+KIRKLAND+WA+US	http://maps.google.com/?q=Costco+near+%3A+%31%32%32ND+NE+at+%38%35TH+STREET+KIRKLAND+WA+US
near+Costco_L_seattle_sno_apa_3404533099_D12_06_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%31%34%37%30%32+%35%30th+Dr%2E+NE%2C+Unit+%32%30%33+at+%35%30th+Drive+Marysville+WA+US	http://maps.google.com/?q=Costco+near+%3A+%31%34%37%30%32+%35%30th+Dr%2E+NE%2C+Unit+%32%30%33+at+%35%30th+Drive+Marysville+WA+US
near+Costco_L_seattle_sno_apa_3457491002_D12_12_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%31%36th+Ave+SE+at+%31%31%32th+Street+Everett+WA+US	http://maps.google.com/?q=Costco+near+%3A+%31%36th+Ave+SE+at+%31%31%32th+Street+Everett+WA+US
near+Costco_L_seattle_sno_apa_3536695456_D01_17_2013.html	near	Costco	http://maps.google.com/?q=loc%3A+%31%34%37%30%32+%35%30th+Dr%2E+NE%2C+Unit+%32%30%34+at+%35%30th+Drive+Marysville+WA+US	http://maps.google.com/?q=Costco+near+%3A+%31%34%37%30%32+%35%30th+Dr%2E+NE%2C+Unit+%32%30%34+at+%35%30th+Drive+Marysville+WA+US
near+Costco_L_seattle_tac_apa_3486273707_D12_22_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%33%33%32%35+S+Asotin+Tacoma+WA+US	http://maps.google.com/?q=Costco+near+%3A+%33%33%32%35+S+Asotin+Tacoma+WA+US
near+Costco_L_sfbay_eby_apa_3454425083_D12_08_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%31%33%30+Scoggins+Court+Vacaville+CA+US	http://maps.google.com/?q=Costco+near+%3A+%31%33%30+Scoggins+Court+Vacaville+CA+US
near+Costco_L_sfbay_eby_apa_3455616435_D12_19_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+Entrada+Cir+Antioch+CA+US	http://maps.google.com/?q=Costco+near+%3A+Entrada+Cir+Antioch+CA+US
near+Costco_L_sfbay_eby_off_3455349909_D12_20_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%31%38%30%38+Verne+Roberts+Cir%2E++Antioch+CA+US	http://maps.google.com/?q=Costco+near+%3A+%31%38%30%38+Verne+Roberts+Cir%2E++Antioch+CA+US
near+Costco_L_sfbay_eby_off_3455671080_D12_15_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%31%38%37%32+Verne+Roberts+Cir%2E++Antioch+CA+US	http://maps.google.com/?q=Costco+near+%3A+%31%38%37%32+Verne+Roberts+Cir%2E++Antioch+CA+US
near+Costco_L_sfbay_eby_off_3516887519_D01_24_2013.html	near	Costco	http://maps.google.com/?q=loc%3A+%31%38%31%32+Verne+Roberts+Cir%2E+Antioch+CA+US	http://maps.google.com/?q=Costco+near+%3A+%31%38%31%32+Verne+Roberts+Cir%2E+Antioch+CA+US
near+Costco_L_sfbay_eby_off_3517279441_D01_24_2013.html	near	Costco	http://maps.google.com/?q=loc%3A+%31%38%37%30+Verne+Roberts+Cir%2E+Antioch+CA+US	http://maps.google.com/?q=Costco+near+%3A+%31%38%37%30+Verne+Roberts+Cir%2E+Antioch+CA+US
near+Costco_L_sfbay_nby_apa_3460025979_D12_21_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%35%30%31+Aston+WAY+santa+rosa+ca+US	http://maps.google.com/?q=Costco+near+%3A+%35%30%31+Aston+WAY+santa+rosa+ca+US
near+Costco_L_sfbay_sby_apa_3467917638_D12_12_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%31%32%37%31+Goose+Pointe+Common+San+Jose+CA+US	http://maps.google.com/?q=Costco+near+%3A+%31%32%37%31+Goose+Pointe+Common+San+Jose+CA+US
near+Costco_L_sfbay_sby_off_3409555990_D12_15_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+Coleman+Avenue+at+Brokaw+Road+Santa+Clara+CA+US	http://maps.google.com/?q=Costco+near+%3A+Coleman+Avenue+at+Brokaw+Road+Santa+Clara+CA+US
near+Costco_L_sfbay_sby_off_3478671926_D12_24_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+Kifer+Road+Sunnyvale+CA+US	http://maps.google.com/?q=Costco+near+%3A+Kifer+Road+Sunnyvale+CA+US
near+Costco_L_sfbay_sby_sub_3443746801_D12_06_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+Lundy+at+Hostetter+San+Jose+CA+US	http://maps.google.com/?q=Costco+near+%3A+Lundy+at+Hostetter+San+Jose+CA+US
near+Costco_L_slo_apa_3531248644_D01_15_2013.html	near	Costco	http://maps.google.com/?q=loc%3A+%31%35%36%34+Eto+Circle+San+Luis+Obispo+CA+US	http://maps.google.com/?q=Costco+near+%3A+%31%35%36%34+Eto+Circle+San+Luis+Obispo+CA+US
near+Costco_L_spokane_reo_3483046767_D01_11_2013.html	near	Costco	http://maps.google.com/?q=loc%3A+%34%31%32+E+Buttercup+Ln+++Coeur+D+Alene+ID+US	http://maps.google.com/?q=Costco+near+%3A+%34%31%32+E+Buttercup+Ln+++Coeur+D+Alene+ID+US
near+Costco_L_stgeorge_apa_3453887069_D12_14_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%32%36%30%35+E%2E+%37%30%30+N%2E+St%2E+George++UT+US	http://maps.google.com/?q=Costco+near+%3A+%32%36%30%35+E%2E+%37%30%30+N%2E+St%2E+George++UT+US
near+Costco_L_stgeorge_apa_3454464696_D12_09_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%37%35%30+North+St%2E+George+UT+US	http://maps.google.com/?q=Costco+near+%3A+%37%35%30+North+St%2E+George+UT+US
near+Costco_L_stockton_apa_3388292414_D12_19_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%31%34%34%31+HEARTHSONG+DR+MANTECA+CA+US	http://maps.google.com/?q=Costco+near+%3A+%31%34%34%31+HEARTHSONG+DR+MANTECA+CA+US
near+Costco_L_stockton_apa_3471877578_D12_22_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%35%30%35+Massarosa+Lane+LOdi+CA+US	http://maps.google.com/?q=Costco+near+%3A+%35%30%35+Massarosa+Lane+LOdi+CA+US
near+Costco_L_tucson_apa_3398525684_D12_21_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+E+North+St+at+Craycroft+Tucson+85+US	http://maps.google.com/?q=Costco+near+%3A+E+North+St+at+Craycroft+Tucson+85+US
near+Costco_L_tucson_apa_3437156749_D12_15_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+Forgeus+at+%33%36th+Tucson+AZ+US	http://maps.google.com/?q=Costco+near+%3A+Forgeus+at+%33%36th+Tucson+AZ+US
near+Costco_L_tucson_apa_3517947947_D01_24_2013.html	near	Costco	http://maps.google.com/?q=loc%3A+GRANT+at+Craycroft+Tucson+AZ+US	http://maps.google.com/?q=Costco+near+%3A+GRANT+at+Craycroft+Tucson+AZ+US
near+Costco_L_ventura_off_3489470555_D12_22_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%32%39%34%35+Los+Olivas+Ventura%2FOxnard+ca+US	http://maps.google.com/?q=Costco+near+%3A+%32%39%34%35+Los+Olivas+Ventura%2FOxnard+ca+US
near+Costco_L_visalia_apa_3427573497_D12_06_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+Packwood+Ct+at+Willis+Visalia+CA+US	http://maps.google.com/?q=Costco+near+%3A+Packwood+Ct+at+Willis+Visalia+CA+US
near+Costco_L_visalia_apa_3444206531_D12_06_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%39%33%38+W%2E+Russell%2C+Visalia+Visalia+CACalif+US	http://maps.google.com/?q=Costco+near+%3A+%39%33%38+W%2E+Russell%2C+Visalia+Visalia+CACalif+US
near+Costco_L_washingtondc_mld_roo_3503259311_D01_17_2013.html	near	Costco	http://maps.google.com/?q=loc%3A+Game+Preserve+Road+at+Frederick+Road+Gaithersburg+MD+US	http://maps.google.com/?q=Costco+near+%3A+Game+Preserve+Road+at+Frederick+Road+Gaithersburg+MD+US
near+Costco_L_washingtondc_nva_apa_3506256848_D01_01_2013.html	near	Costco	http://maps.google.com/?q=loc%3A+paddingtion+station+ter+at+brondesbury+station+sterling+VA+US	http://maps.google.com/?q=Costco+near+%3A+paddingtion+station+ter+at+brondesbury+station+sterling+VA+US
near+Costco_L_wenatchee_reo_3465704134_D12_22_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%32%37%31+Leslie+Way+East+Wenatchee+Wa+US	http://maps.google.com/?q=Costco+near+%3A+%32%37%31+Leslie+Way+East+Wenatchee+Wa+US
near+Costco_L_wilmington_apa_3368529982_D12_08_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%35%30%31%32+Wilmington+NC+US	http://maps.google.com/?q=Costco+near+%3A+%35%30%31%32+Wilmington+NC+US
near+Costco_L_wilmington_roo_3463394080_D12_09_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+Hunters+Trl+Wilmington+nc+US	http://maps.google.com/?q=Costco+near+%3A+Hunters+Trl+Wilmington+nc+US
near+Costco_L_yakima_apa_3363139777_D12_09_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%32%37%31%38+Kateenah+Way+Union+Gap+WA+US	http://maps.google.com/?q=Costco+near+%3A+%32%37%31%38+Kateenah+Way+Union+Gap+WA+US
near+Costco_L_yakima_apa_3375135074_D12_08_2012.html	near	Costco	http://maps.google.com/?q=loc%3A+%32%37%31%38+Kateenah+Way+Yakima+WA+US	http://maps.google.com/?q=Costco+near+%3A+%32%37%31%38+Kateenah+Way+Yakima+WA+US
near+Dunkin+Donuts_L_hudsonvalley_apa_3494253786_D01_12_2013.html	near	Donuts	http://maps.google.com/?q=loc%3A+Cherry+Hill+Road+New+Paltz+NY+US	http://maps.google.com/?q=Donuts+near+%3A+Cherry+Hill+Road+New+Paltz+NY+US
near+Dunkin+Donuts_L_newyork_brk_abo_3458468440_D12_06_2012.html	near	Donuts	http://maps.google.com/?q=loc%3A++WEST+THIRD+STREET+kings+highway+Brooklyn+Ne+US	http://maps.google.com/?q=Donuts+near+%3A++WEST+THIRD+STREET+kings+highway+Brooklyn+Ne+US
near+Dunkin+Donuts_L_newyork_brk_abo_3483020462_D12_26_2012.html	near	Donuts	http://maps.google.com/?q=loc%3A+Kings+highway+at+West+third+Gravesend+NY+US	http://maps.google.com/?q=Donuts+near+%3A+Kings+highway+at+West+third+Gravesend+NY+US
near+Dunkin+Donuts_L_newyork_brk_abo_3483218926_D01_11_2013.html	near	Donuts	http://maps.google.com/?q=loc%3A+%33RD+AVENUE+at+%39%33RD+STREET+BAY+RIDGE+NY+US	http://maps.google.com/?q=Donuts+near+%3A+%33RD+AVENUE+at+%39%33RD+STREET+BAY+RIDGE+NY+US
near+Dunkin+Donuts_L_newyork_brk_abo_3504188674_D01_11_2013.html	near	Donuts	http://maps.google.com/?q=loc%3A+JEFFERSON+AVE+at+EVERGREEN+BROOKLYN+NY+US	http://maps.google.com/?q=Donuts+near+%3A+JEFFERSON+AVE+at+EVERGREEN+BROOKLYN+NY+US
near+Dunkin+Donuts_L_pittsburgh_apa_3404824908_D12_07_2012.html	near	Donuts	http://maps.google.com/?q=loc%3A+Walnut+St+at+Broad+St+North+Versailles+PA+US	http://maps.google.com/?q=Donuts+near+%3A+Walnut+St+at+Broad+St+North+Versailles+PA+US
near+Dunkin+Donuts_L_williamsport_apa_3370682445_D12_12_2012.html	near	Donuts	http://maps.google.com/?q=loc%3A+diamond+at+linn+williamsport+pa+US	http://maps.google.com/?q=Donuts+near+%3A+diamond+at+linn+williamsport+pa+US
near+IKEA_L_austin_fud_3546135474_D01_15_2013.html	near	IKEA	http://maps.google.com/?q=loc%3A+%31%38+Indian+Meadows+Round+Rock+TX+US	http://maps.google.com/?q=IKEA+near+%3A+%31%38+Indian+Meadows+Round+Rock+TX+US
near+IKEA_L_baltimore_apa_3460485865_D12_20_2012.html	near	IKEA	http://maps.google.com/?q=loc%3A+%39%33%33%34+Cherry+Hill+Rd+College+Park+MD+US	http://maps.google.com/?q=IKEA+near+%3A+%39%33%33%34+Cherry+Hill+Rd+College+Park+MD+US
near+IKEA_L_baltimore_roo_3463398781_D12_18_2012.html	near	IKEA	http://maps.google.com/?q=loc%3A+%39%33%33%34+cherry+hill+road+College+Park+MD+US	http://maps.google.com/?q=IKEA+near+%3A+%39%33%33%34+cherry+hill+road+College+Park+MD+US
near+IKEA_L_boston_sob_roo_3516240543_D01_12_2013.html	near	IKEA	http://maps.google.com/?q=loc%3A+Hilltop+Lane+South+Easton+MA+US	http://maps.google.com/?q=IKEA+near+%3A+Hilltop+Lane+South+Easton+MA+US
near+IKEA_L_charlotte_apa_3454620742_D12_11_2012.html	near	IKEA	http://maps.google.com/?q=loc%3A+%31%32%35%32+Well+Spring+Drive+Charlotte+NC+US	http://maps.google.com/?q=IKEA+near+%3A+%31%32%35%32+Well+Spring+Drive+Charlotte+NC+US
near+IKEA_L_charlotte_apa_3473281740_D12_16_2012.html	near	IKEA	http://maps.google.com/?q=loc%3A+Well+Spring+Drive+at+Neal+Rd+Charlotte+NC+US	http://maps.google.com/?q=IKEA+near+%3A+Well+Spring+Drive+at+Neal+Rd+Charlotte+NC+US
near+IKEA_L_charlotte_off_3387031956_D12_07_2012.html	near	IKEA	http://maps.google.com/?q=loc%3A+n%2E+tryon+st+hwy+%32%39+charlotte+nc+US	http://maps.google.com/?q=IKEA+near+%3A+n%2E+tryon+st+hwy+%32%39+charlotte+nc+US
near+IKEA_L_cincinnati_apa_3512394077_D01_24_2013.html	near	IKEA	http://maps.google.com/?q=loc%3A+%39%35%35%30+Hamilton+OH+US	http://maps.google.com/?q=IKEA+near+%3A+%39%35%35%30+Hamilton+OH+US
near+IKEA_L_houston_roo_3451653429_D12_08_2012.html	near	IKEA	http://maps.google.com/?q=loc%3A+Shadyvilla+at+Wirt+houston+tx+US	http://maps.google.com/?q=IKEA+near+%3A+Shadyvilla+at+Wirt+houston+tx+US
near+IKEA_L_miami_brw_apa_3329501219_D12_05_2012.html	near	IKEA	http://maps.google.com/?q=loc%3A+State+Road+%38%34+Plantation+Fl+US	http://maps.google.com/?q=IKEA+near+%3A+State+Road+%38%34+Plantation+Fl+US
near+IKEA_L_miami_brw_apa_3468069022_D12_22_2012.html	near	IKEA	http://maps.google.com/?q=loc%3A+%31%33%36+Street+Plantation+Fl+US	http://maps.google.com/?q=IKEA+near+%3A+%31%33%36+Street+Plantation+Fl+US
near+IKEA_L_orlando_swp_3449309569_D12_11_2012.html	near	IKEA	http://maps.google.com/?q=loc%3A+GRAND+CENTRAL+PKWY+at+JOHN+YOUNG+PKWY+ORALNDO+FL+US	http://maps.google.com/?q=IKEA+near+%3A+GRAND+CENTRAL+PKWY+at+JOHN+YOUNG+PKWY+ORALNDO+FL+US
near+IKEA_L_phoenix_evl_off_3505488588_D12_30_2012.html	near	IKEA	http://maps.google.com/?q=loc%3A+%31%33%33%30+W%2E+Auto+Dr%2E+Tempe+AZ+US	http://maps.google.com/?q=IKEA+near+%3A+%31%33%33%30+W%2E+Auto+Dr%2E+Tempe+AZ+US
near+IKEA_L_sacramento_apa_3446737639_D12_12_2012.html	near	IKEA	http://maps.google.com/?q=loc%3A+Solano+st%2E%2C+at+Sacramento+Ave%2C+W%2E+Sacramento+Ca+US	http://maps.google.com/?q=IKEA+near+%3A+Solano+st%2E%2C+at+Sacramento+Ave%2C+W%2E+Sacramento+Ca+US
near+IKEA_L_sacramento_apa_3453735553_D12_09_2012.html	near	IKEA	http://maps.google.com/?q=loc%3A+Reed+at+Oak+West+Sacramento+CA+US	http://maps.google.com/?q=IKEA+near+%3A+Reed+at+Oak+West+Sacramento+CA+US
near+IKEA_L_sacramento_roo_3454543241_D12_09_2012.html	near	IKEA	http://maps.google.com/?q=loc%3A+Harbor+Blvd%2E+at+Reed+Ave%2E+West+Sacramento+CA+US	http://maps.google.com/?q=IKEA+near+%3A+Harbor+Blvd%2E+at+Reed+Ave%2E+West+Sacramento+CA+US
near+IKEA_L_sacramento_roo_3493803828_D12_25_2012.html	near	IKEA	http://maps.google.com/?q=loc%3A+Harbor+Blvd%2E+at+Industrial+Blvd%2E+West+Sacramento+CA+US	http://maps.google.com/?q=IKEA+near+%3A+Harbor+Blvd%2E+at+Industrial+Blvd%2E+West+Sacramento+CA+US
near+IKEA_L_smd_sub_3505508789_D01_18_2013.html	near	IKEA	http://maps.google.com/?q=loc%3A+%39%35%33%30+Baltimore+Ave+college+park+MD+US	http://maps.google.com/?q=IKEA+near+%3A+%39%35%33%30+Baltimore+Ave+college+park+MD+US
near+IKEA_L_tampa_hil_apa_3452687302_D12_09_2012.html	near	IKEA	http://maps.google.com/?q=loc%3A+Thrace+at+%32%32nd+street+Tampa+FL+US	http://maps.google.com/?q=IKEA+near+%3A+Thrace+at+%32%32nd+street+Tampa+FL+US
near+KFC_L_charleston_mis_3485186951_D12_21_2012.html	near	KFC	http://maps.google.com/?q=loc%3A+%31%37+sville+sc+US	http://maps.google.com/?q=KFC+near+%3A+%31%37+sville+sc+US
near+Kroger_L_annarbor_apa_3365956848_D12_05_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%33%30%38%39+Woodland+Hills+Drive+Ann+Arbor+MI+US	http://maps.google.com/?q=Kroger+near+%3A+%33%30%38%39+Woodland+Hills+Drive+Ann+Arbor+MI+US
near+Kroger_L_athensga_apa_3452341916_D12_30_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%31%33%37%35+College+Station+Rd+Athens+GA+US	http://maps.google.com/?q=Kroger+near+%3A+%31%33%37%35+College+Station+Rd+Athens+GA+US
near+Kroger_L_atlanta_atl_apa_3400180211_D12_21_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%31%34%37%39+Kenwood+Ave%2E+NW+Atlanta+Ga+US	http://maps.google.com/?q=Kroger+near+%3A+%31%34%37%39+Kenwood+Ave%2E+NW+Atlanta+Ga+US
near+Kroger_L_atlanta_atl_apa_3409588929_D12_17_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+Perkerson+at+Metropolitan++New+Orleans+LA+US	http://maps.google.com/?q=Kroger+near+%3A+Perkerson+at+Metropolitan++New+Orleans+LA+US
near+Kroger_L_atlanta_atl_apa_3433419879_D12_24_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%31%39%37%30+Peachford+Road+Dunwoody+GA+US	http://maps.google.com/?q=Kroger+near+%3A+%31%39%37%30+Peachford+Road+Dunwoody+GA+US
near+Kroger_L_atlanta_atl_roo_3498693586_D01_14_2013.html	near	Kroger	http://maps.google.com/?q=loc%3A+INMAN+ST+at+RALPH+DAVID+ABERNATHY+ATLANTA+GA+US	http://maps.google.com/?q=Kroger+near+%3A+INMAN+ST+at+RALPH+DAVID+ABERNATHY+ATLANTA+GA+US
near+Kroger_L_atlanta_nat_grd_3514670240_D01_14_2013.html	near	Kroger	http://maps.google.com/?q=loc%3A+Coddington+Ct+Suwanee+GA+US	http://maps.google.com/?q=Kroger+near+%3A+Coddington+Ct+Suwanee+GA+US
near+Kroger_L_atlanta_wat_apa_3396671611_D12_10_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%33%38%39%32+WELHAM+GREEN+COURT+DOUGLASVILLE+GA+US	http://maps.google.com/?q=Kroger+near+%3A+%33%38%39%32+WELHAM+GREEN+COURT+DOUGLASVILLE+GA+US
near+Kroger_L_atlanta_wat_apa_3412826401_D12_16_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%33%38%39%32+WELHAM+GREEN+COURT+DOUGLASVILLLE+Ga+US	http://maps.google.com/?q=Kroger+near+%3A+%33%38%39%32+WELHAM+GREEN+COURT+DOUGLASVILLLE+Ga+US
near+Kroger_L_auburn_apa_3446482013_D12_06_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+Mercer+Circle+at+Dean+Road+Auburn+AL+US	http://maps.google.com/?q=Kroger+near+%3A+Mercer+Circle+at+Dean+Road+Auburn+AL+US
near+Kroger_L_blacksburg_apa_3405310517_D12_18_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%35%31%38+Houston+street+Blacksburg+VA+US	http://maps.google.com/?q=Kroger+near+%3A+%35%31%38+Houston+street+Blacksburg+VA+US
near+Kroger_L_blacksburg_apa_3437711518_D12_20_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%31%38%33%31+Blacksburg+VA+US	http://maps.google.com/?q=Kroger+near+%3A+%31%38%33%31+Blacksburg+VA+US
near+Kroger_L_cincinnati_apa_3486380221_D01_11_2013.html	near	Kroger	http://maps.google.com/?q=loc%3A+%33%37%34%30+St%2E+Lawrence+Ave+Cincinnati+Oh+US	http://maps.google.com/?q=Kroger+near+%3A+%33%37%34%30+St%2E+Lawrence+Ave+Cincinnati+Oh+US
near+Kroger_L_cincinnati_off_3435999442_D12_19_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+North+Bend+Road+at+Cheviot+Cincinnati+OH+US	http://maps.google.com/?q=Kroger+near+%3A+North+Bend+Road+at+Cheviot+Cincinnati+OH+US
near+Kroger_L_collegestation_reo_3500410213_D01_11_2013.html	near	Kroger	http://maps.google.com/?q=loc%3A+%39%31%34+Barchetta+Dr+College+Station+TX+US	http://maps.google.com/?q=Kroger+near+%3A+%39%31%34+Barchetta+Dr+College+Station+TX+US
near+Kroger_L_columbus_apa_3368776958_D12_10_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%34%33%31%32+Westport+Road+Columbus+OH+US	http://maps.google.com/?q=Kroger+near+%3A+%34%33%31%32+Westport+Road+Columbus+OH+US
near+Kroger_L_columbus_apa_3478930672_D12_18_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%32%33%35%39+%32B++Columbus+OH+US	http://maps.google.com/?q=Kroger+near+%3A+%32%33%35%39+%32B++Columbus+OH+US
near+Kroger_L_columbus_roo_3502983176_D12_31_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+King+Ave+at+Michigan+Ave+Columbus+OH+US	http://maps.google.com/?q=Kroger+near+%3A+King+Ave+at+Michigan+Ave+Columbus+OH+US
near+Kroger_L_dallas_ndf_apa_3383688647_D12_06_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%34%30%31%33+W+Northgate+Drive+Irving+TX+US	http://maps.google.com/?q=Kroger+near+%3A+%34%30%31%33+W+Northgate+Drive+Irving+TX+US
near+Kroger_L_dayton_apa_3478157280_D12_31_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+Union+Blvd+at+Wenger+Rd+Englewood+OH+US	http://maps.google.com/?q=Kroger+near+%3A+Union+Blvd+at+Wenger+Rd+Englewood+OH+US
near+Kroger_L_detroit_wyn_apa_3432520813_D12_15_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%35%38%38%32+n+dowling+westland+mi+US	http://maps.google.com/?q=Kroger+near+%3A+%35%38%38%32+n+dowling+westland+mi+US
near+Kroger_L_eastky_apa_3410542102_D12_09_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+Central+Point+at+Grand+central+Somerset+Ky+US	http://maps.google.com/?q=Kroger+near+%3A+Central+Point+at+Grand+central+Somerset+Ky+US
near+Kroger_L_huntington_apa_3463246057_D12_12_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%37%32%31+%34th+Street%2C+West+Huntington+WV+US	http://maps.google.com/?q=Kroger+near+%3A+%37%32%31+%34th+Street%2C+West+Huntington+WV+US
near+Kroger_L_indianapolis_off_3450766734_D12_06_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%33%31%32%33+West+Fairview+Road+Greenwood+IN+US	http://maps.google.com/?q=Kroger+near+%3A+%33%31%32%33+West+Fairview+Road+Greenwood+IN+US
near+Kroger_L_knoxville_apa_3354314922_D12_05_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+Azalea+Dr%2E+Knoxville+TN+US	http://maps.google.com/?q=Kroger+near+%3A+Azalea+Dr%2E+Knoxville+TN+US
near+Kroger_L_knoxville_apa_3451088467_D12_14_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%38%31%36+E%2E+Columbia+Ave++Knoxville+TN+US	http://maps.google.com/?q=Kroger+near+%3A+%38%31%36+E%2E+Columbia+Ave++Knoxville+TN+US
near+Kroger_L_knoxville_sub_3459002505_D12_08_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%38%31%36+E%2E+Columbia+Ave+Knoxville+tn+US	http://maps.google.com/?q=Kroger+near+%3A+%38%31%36+E%2E+Columbia+Ave+Knoxville+tn+US
near+Kroger_L_louisville_apa_3311850985_D12_11_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%33%34th+Louisville+KY+US	http://maps.google.com/?q=Kroger+near+%3A+%33%34th+Louisville+KY+US
near+Kroger_L_louisville_apa_3392909055_D12_11_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%31%30%33+Harlan+Ave+Louisville+KY+US	http://maps.google.com/?q=Kroger+near+%3A+%31%30%33+Harlan+Ave+Louisville+KY+US
near+Kroger_L_memphis_apa_3491663259_D01_17_2013.html	near	Kroger	http://maps.google.com/?q=loc%3A+%38%37%30%38+Clear+Sky+Path+Cordova+TN+US	http://maps.google.com/?q=Kroger+near+%3A+%38%37%30%38+Clear+Sky+Path+Cordova+TN+US
near+Kroger_L_nashville_apa_3401891992_D12_06_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+%32%32%35%31+Joann+Dr%2E+Spring+Hill+TN+US	http://maps.google.com/?q=Kroger+near+%3A+%32%32%35%31+Joann+Dr%2E+Spring+Hill+TN+US
near+Kroger_L_nashville_apa_3451891237_D12_15_2012.html	near	Kroger	http://maps.google.com/?q=loc%3A+Honey+Creek+at+Edmondson+Nashville+TN+US	http://maps.google.com/?q=Kroger+near+%3A+Honey+Creek+at+Edmondson+Nashville+TN+US
near+Kroger_L_richmond_roo_3547588525_D01_17_2013.html	near	Kroger	http://maps.google.com/?q=loc%3A+W+Clay+at+Kinney++Richmond+VA+US	http://maps.google.com/?q=Kroger+near+%3A+W+Clay+at+Kinney++Richmond+VA+US
near+Macy's_L_newyork_mnh_off_3454548659_D12_25_2012.html	near	Macy's	http://maps.google.com/?q=loc%3A+West+%33%35th+Street+at+%37th+Avenue+New+York+NY+US	http://maps.google.com/?q=Macy's+near+%3A+West+%33%35th+Street+at+%37th+Avenue+New+York+NY+US
near+Macy's_L_newyork_mnh_off_3489550119_D12_26_2012.html	near	Macy's	http://maps.google.com/?q=loc%3A+West+%33%35th+Street+at+%38th+Avenue+New+York+NY+US	http://maps.google.com/?q=Macy's+near+%3A+West+%33%35th+Street+at+%38th+Avenue+New+York+NY+US
near+McDonald's_L_akroncanton_off_3300805479_D12_09_2012.html	near	McDonald's	http://maps.google.com/?q=loc%3A+%31%37%30%36+Canton+Rd%2E+Akron+OH+US	http://maps.google.com/?q=McDonald's+near+%3A+%31%37%30%36+Canton+Rd%2E+Akron+OH+US
